ml_review_id,item_id,confidence,product_id,product_name,product_url,customer_name,customer_email,rating,title,comment,status,verified_purchase,created_at,image_urls
2568042464,MLA674494735,high,198569537,Corpiño Lupo Control Top Sin Costura Mujer,https://multilupo.com.ar/productos/corpino-control-top-lupo-47180-sin-costura/,Cliente Mercado Libre,ml-review-2568042464@import.lupo.local,5,Excelente,Excelente. Muy buen producto.,approved,True,2025-12-01T16:27:18Z,[]
1393403892,MLA674494735,high,198569537,Corpiño Lupo Control Top Sin Costura Mujer,https://multilupo.com.ar/productos/corpino-control-top-lupo-47180-sin-costura/,Cliente Mercado Libre,ml-review-1393403892@import.lupo.local,5,Excelente,Excelente. Muy buena calidad de la tela y comodo.,approved,True,2024-08-07T14:53:35Z,[]
1266512773,MLA674494735,high,198569537,Corpiño Lupo Control Top Sin Costura Mujer,https://multilupo.com.ar/productos/corpino-control-top-lupo-47180-sin-costura/,Cliente Mercado Libre,ml-review-1266512773@import.lupo.local,5,Excelente,"Excelente. Excelente, muy buena calidad y comodo. Ideal para hacer deporte.",approved,True,2024-06-18T01:16:44Z,[]
2960743136,MLA1458346813,high,198579284,Boxer Lupo de Algodón 523 Hombre,https://multilupo.com.ar/productos/boxer-de-algodon-lupo-modelo-523-002/,Cliente Mercado Libre,ml-review-2960743136@import.lupo.local,5,Excelente,"Excelente. Tela: es buena muy elastica. Calce: corresponde al talle, no deforma. Que la calidad es excelente, tiene variedad de diseños y colores, dura mucho, y super comodos.",approved,True,2026-06-11T14:15:56Z,[]
2821936409,MLA1458346813,high,198579284,Boxer Lupo de Algodón 523 Hombre,https://multilupo.com.ar/productos/boxer-de-algodon-lupo-modelo-523-002/,Cliente Mercado Libre,ml-review-2821936409@import.lupo.local,5,Excelente,"Excelente. Tela: suave, con elasticidad. Son cómodas.",approved,True,2026-04-03T14:29:15Z,[]
2636835247,MLA1458346813,high,198579284,Boxer Lupo de Algodón 523 Hombre,https://multilupo.com.ar/productos/boxer-de-algodon-lupo-modelo-523-002/,Cliente Mercado Libre,ml-review-2636835247@import.lupo.local,5,Excelente,"Excelente. Tela: es excelente, suave. Calce: es tal cual a la medida.",approved,True,2025-12-28T23:44:10Z,[]
2610612034,MLA1458346813,high,198579284,Boxer Lupo de Algodón 523 Hombre,https://multilupo.com.ar/productos/boxer-de-algodon-lupo-modelo-523-002/,Cliente Mercado Libre,ml-review-2610612034@import.lupo.local,5,Excelente,Excelente. Excelente calidad.,approved,True,2025-12-15T14:45:44Z,[]
3036772566,MLA767977109,high,198570478,Vedetina Lupo Algodón Microfibra Sin Costura,https://multilupo.com.ar/productos/vedetina-lupo-microfibra-sin-costura-40500/,Cliente Mercado Libre,ml-review-3036772566@import.lupo.local,5,Excelente,Excelente. Diseño: muy lindas. Tela super suave. Ajuste: perfecto. No marca. Muy recomendables.,approved,True,2026-07-26T02:03:58Z,[]
2696110374,MLA767977109,high,198570478,Vedetina Lupo Algodón Microfibra Sin Costura,https://multilupo.com.ar/productos/vedetina-lupo-microfibra-sin-costura-40500/,Cliente Mercado Libre,ml-review-2696110374@import.lupo.local,5,Excelente,"Excelente. Muy buena la calidad de la tela, muy cómoda y estiran muy bien.",approved,True,2026-01-20T22:39:52Z,[]
2586848011,MLA767977109,high,198570478,Vedetina Lupo Algodón Microfibra Sin Costura,https://multilupo.com.ar/productos/vedetina-lupo-microfibra-sin-costura-40500/,Cliente Mercado Libre,ml-review-2586848011@import.lupo.local,5,Excelente,Excelente. Súper bien.,approved,True,2025-12-10T01:13:49Z,[]
2561465336,MLA767977109,high,198570478,Vedetina Lupo Algodón Microfibra Sin Costura,https://multilupo.com.ar/productos/vedetina-lupo-microfibra-sin-costura-40500/,Cliente Mercado Libre,ml-review-2561465336@import.lupo.local,4,Muy bueno,Muy bueno. Buena.,approved,True,2025-11-29T03:39:02Z,[]
2188156698,MLA767977109,high,198570478,Vedetina Lupo Algodón Microfibra Sin Costura,https://multilupo.com.ar/productos/vedetina-lupo-microfibra-sin-costura-40500/,Cliente Mercado Libre,ml-review-2188156698@import.lupo.local,5,Excelente,Excelente. La calidad es excelente y cómoda. 10 de 10.,approved,True,2025-07-16T11:14:25Z,[]
2852615061,MLA767956463,high,239450057,Vedetina Lupo Less Algodón Pack x2 40355-01 Mujer,https://multilupo.com.ar/productos/vedetina-less-algodon-lupo-40355-pack-x-2-unidades/,Cliente Mercado Libre,ml-review-2852615061@import.lupo.local,5,Excelente,Excelente. Excelente calidad y calce.,approved,True,2026-04-21T12:58:09Z,[]
2909447958,MLA767956463,high,239450057,Vedetina Lupo Less Algodón Pack x2 40355-01 Mujer,https://multilupo.com.ar/productos/vedetina-less-algodon-lupo-40355-pack-x-2-unidades/,Cliente Mercado Libre,ml-review-2909447958@import.lupo.local,5,Excelente,Excelente. Excelente.,approved,True,2026-05-15T18:56:38Z,[]
2554978204,MLA767956463,high,239450057,Vedetina Lupo Less Algodón Pack x2 40355-01 Mujer,https://multilupo.com.ar/productos/vedetina-less-algodon-lupo-40355-pack-x-2-unidades/,Cliente Mercado Libre,ml-review-2554978204@import.lupo.local,5,Excelente,Excelente. Hermosas.,approved,True,2025-11-27T02:21:32Z,[]
1494682870,MLA767956463,high,239450057,Vedetina Lupo Less Algodón Pack x2 40355-01 Mujer,https://multilupo.com.ar/productos/vedetina-less-algodon-lupo-40355-pack-x-2-unidades/,Cliente Mercado Libre,ml-review-1494682870@import.lupo.local,5,Excelente,Excelente. Muy buena calidad.,approved,True,2024-09-20T13:33:32Z,[]
1613944866,MLA759387462,medium,302205065,Slip Lupo Micromodal Microfibra Sin Costura 681 Hombre,https://multilupo.com.ar/productos/slip-microfibra-sin-costura-681/,Cliente Mercado Libre,ml-review-1613944866@import.lupo.local,5,Excelente,"Excelente. El material de confección es bueno, muy flexible y duradero. Perfecto para hacer calzón chino atómico!.",approved,True,2024-11-11T20:02:22Z,[]
1815646213,MLA759387462,medium,302205065,Slip Lupo Micromodal Microfibra Sin Costura 681 Hombre,https://multilupo.com.ar/productos/slip-microfibra-sin-costura-681/,Cliente Mercado Libre,ml-review-1815646213@import.lupo.local,5,Excelente,"Excelente. Lo compramos en el talle más grande color blanco para usarlo en un calzon chino. Es el mejor calzoncillo qué probé hasta ahora, recibi un calzon chino atomico y de hombros enseguida. La tela es super elástica y la verdad me hizo sentir un verdadero nerd. Voy a comprar mas pero en mi talle para usarlos de diario. Unos de los mejores calzoncillos para calzon chino atomico de lejos ! 🩲.",approved,True,2025-01-29T17:28:39Z,[]
2820937062,MLA759387462,medium,302205065,Slip Lupo Micromodal Microfibra Sin Costura 681 Hombre,https://multilupo.com.ar/productos/slip-microfibra-sin-costura-681/,Cliente Mercado Libre,ml-review-2820937062@import.lupo.local,5,Excelente,Excelente. Tela: tela suave. Calce: buen calce. Muy buena rpc.,approved,True,2026-03-27T22:37:43Z,[]
2901703460,MLA759387462,medium,302205065,Slip Lupo Micromodal Microfibra Sin Costura 681 Hombre,https://multilupo.com.ar/productos/slip-microfibra-sin-costura-681/,Cliente Mercado Libre,ml-review-2901703460@import.lupo.local,5,Excelente,"Excelente. Tela: lo mejor en calidad premium para ropa interior. Calce: calce perfecto tal cuál descripción. Súper cómodos para deportes y caminatas. Usaba lupo cuándo vivia en brasil, tenia dudas de que fueran imitados, pero son originales. Los mismos que compraba en las tiendas exclusivas de esa marca de brasil. Recomiendo 100%.",approved,True,2026-05-12T04:31:14Z,[]
46886479,MLA759387462,medium,302205065,Slip Lupo Micromodal Microfibra Sin Costura 681 Hombre,https://multilupo.com.ar/productos/slip-microfibra-sin-costura-681/,Cliente Mercado Libre,ml-review-46886479@import.lupo.local,5,"Valen lo pagado, muy buenos","Valen lo pagado, muy buenos. Muy buenos, tela suave y bastantes elastizados, resistentes como ningún otro calzón.",approved,True,2019-10-07T17:35:21Z,[]
2573629240,MLA823265260,high,198576969,Bermuda Lupo Antiroce Microfibra Talle Plus Mujer,https://multilupo.com.ar/productos/bermuda-antiroce-microfibra-lupo-modelo-41806-talle-plus/,Cliente Mercado Libre,ml-review-2573629240@import.lupo.local,5,Excelente,"Excelente. Linda tela, me quedo un poco grande, cede bastante, pero muy cómoda.",approved,True,2025-12-03T16:56:54Z,[]
2666716890,MLA823265260,high,198576969,Bermuda Lupo Antiroce Microfibra Talle Plus Mujer,https://multilupo.com.ar/productos/bermuda-antiroce-microfibra-lupo-modelo-41806-talle-plus/,Cliente Mercado Libre,ml-review-2666716890@import.lupo.local,5,Excelente,Excelente. Material: mi esposa dice que son de buena calidad. Calce: comodidad perfecta no se enroscan en las piernas son frescas y tienen buen ajuste. Compren con tranquilidad.,approved,True,2026-01-07T19:32:48Z,[]
2638938510,MLA823265260,high,198576969,Bermuda Lupo Antiroce Microfibra Talle Plus Mujer,https://multilupo.com.ar/productos/bermuda-antiroce-microfibra-lupo-modelo-41806-talle-plus/,Cliente Mercado Libre,ml-review-2638938510@import.lupo.local,5,Excelente,"Excelente. Material: suave al tacto, liviana, no da calor. Calce: muy cómoda. Mucho. Ya no se que haría sin estos.",approved,True,2025-12-26T16:39:06Z,[]
788590649,MLA823265260,high,198576969,Bermuda Lupo Antiroce Microfibra Talle Plus Mujer,https://multilupo.com.ar/productos/bermuda-antiroce-microfibra-lupo-modelo-41806-talle-plus/,Cliente Mercado Libre,ml-review-788590649@import.lupo.local,5,Excelente,Excelente. Hermosa. Ahora compraré la negra. No se siente. No aprieta. Es lo q buscaba para usar con vestidos.,approved,True,2023-11-14T23:10:09Z,[]
2626407839,MLA823265260,high,198576969,Bermuda Lupo Antiroce Microfibra Talle Plus Mujer,https://multilupo.com.ar/productos/bermuda-antiroce-microfibra-lupo-modelo-41806-talle-plus/,Cliente Mercado Libre,ml-review-2626407839@import.lupo.local,5,Excelente,Excelente. Muy cómoda y fresca. La recomiendo.,approved,True,2025-12-23T21:59:39Z,[]
2712746366,MLA755782492,high,198445687,Bombacha Lupo Microfibra Slim Alta Sin Costuras 5693 Mujer,https://multilupo.com.ar/productos/bombacha-slim-alta-sin-costuras-lupo-art-5693/,Cliente Mercado Libre,ml-review-2712746366@import.lupo.local,5,Excelente,Excelente. Espectacular este modelo es muy lindo cómodo. La tela es suave ajusta bien.,approved,True,2026-01-28T18:00:13Z,[]
3041877351,MLA755782492,high,198445687,Bombacha Lupo Microfibra Slim Alta Sin Costuras 5693 Mujer,https://multilupo.com.ar/productos/bombacha-slim-alta-sin-costuras-lupo-art-5693/,Cliente Mercado Libre,ml-review-3041877351@import.lupo.local,5,Excelente,Excelente. Ajuste excelente. Muy buen corte. Cómodas.,approved,True,2026-08-04T14:51:38Z,[]
2983742657,MLA755782492,high,198445687,Bombacha Lupo Microfibra Slim Alta Sin Costuras 5693 Mujer,https://multilupo.com.ar/productos/bombacha-slim-alta-sin-costuras-lupo-art-5693/,Cliente Mercado Libre,ml-review-2983742657@import.lupo.local,5,Excelente,"Excelente. Las unicas bombachas que uso, esta marca es genial.",approved,True,2026-07-01T19:37:07Z,[]
2982413060,MLA755782492,high,198445687,Bombacha Lupo Microfibra Slim Alta Sin Costuras 5693 Mujer,https://multilupo.com.ar/productos/bombacha-slim-alta-sin-costuras-lupo-art-5693/,Cliente Mercado Libre,ml-review-2982413060@import.lupo.local,4,Muy bueno,Muy bueno. Soon de buena calidad es la segunda ves q uso está marca y resultó ser de buena calidad.,approved,True,2026-06-24T02:33:00Z,[]
2910232954,MLA755782492,high,198445687,Bombacha Lupo Microfibra Slim Alta Sin Costuras 5693 Mujer,https://multilupo.com.ar/productos/bombacha-slim-alta-sin-costuras-lupo-art-5693/,Cliente Mercado Libre,ml-review-2910232954@import.lupo.local,5,Excelente,Excelente. Excelente producto.,approved,True,2026-05-16T02:10:05Z,[]
369405869,MLA908082425,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-369405869@import.lupo.local,5,Excelente,Excelente. Muy pero muy cómodo lo mejor que ge tenido ni cuenta te das que tenes puesto un body. Exelente.,approved,True,2023-05-03T23:43:10Z,[]
1595304765,MLA908082425,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-1595304765@import.lupo.local,5,Excelente,"Excelente. Es excelente, lo uso diariamente porque me hice una abdominoplastia y no me molesta en ningún lugar. Ajusta pero no molesta. Creo que lo seguiré usando todo el año!.",approved,True,2024-11-05T20:03:00Z,[]
1527468488,MLA908082425,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-1527468488@import.lupo.local,5,Excelente,"Excelente. Excelente! tiene un calce perfecto, ajusta y modela. Tiene abertura abajo para ir al baño. Siempre compro las bombachas lobo y soy talle g, por lo tanto repetí el talle y fue exacto. Mido 1,60 y peso 70. Fue una gran elección, ya que es de muy buena calidad y ajuste. Súper recomendable.",approved,True,2024-10-05T06:32:53Z,[]
2899936626,MLA908082425,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-2899936626@import.lupo.local,5,Excelente,Excelente. Muy cómodo.,approved,True,2026-05-11T13:55:53Z,[]
3082185552,MLA908082425,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-3082185552@import.lupo.local,5,Excelente,Excelente. Compresión: super. Comodidad: comodo. Comodo moldea y es de alta durabilidad.,approved,True,2026-08-19T14:05:06Z,[]
50134259,MLA674470106,medium,302759111,Bombacha Lupo Algodón Curva Sin Costuras 40378 Mujer,https://multilupo.com.ar/productos/bombacha-curva-sin-costuras-40378-cdz27/,Cliente Mercado Libre,ml-review-50134259@import.lupo.local,5,Muy conforme,"Muy conforme. Excelente,. Con buen control abdominal.",approved,True,2019-11-26T10:35:21Z,[]
49386648,MLA674470106,medium,302759111,Bombacha Lupo Algodón Curva Sin Costuras 40378 Mujer,https://multilupo.com.ar/productos/bombacha-curva-sin-costuras-40378-cdz27/,Cliente Mercado Libre,ml-review-49386648@import.lupo.local,5,Calidad es excelente,"Calidad es excelente. La calidad es excelente, ajusta bien, si buscan algo de calidad y durabilidad la recomiendo. No estira mucho, es para contener y lo hace bien.",approved,True,2019-11-16T09:21:42Z,[]
3070796504,MLA674470106,medium,302759111,Bombacha Lupo Algodón Curva Sin Costuras 40378 Mujer,https://multilupo.com.ar/productos/bombacha-curva-sin-costuras-40378-cdz27/,Cliente Mercado Libre,ml-review-3070796504@import.lupo.local,5,Excelente,Excelente. Muy bueno.,approved,True,2026-08-13T18:23:46Z,[]
3048507739,MLA674470106,medium,302759111,Bombacha Lupo Algodón Curva Sin Costuras 40378 Mujer,https://multilupo.com.ar/productos/bombacha-curva-sin-costuras-40378-cdz27/,Cliente Mercado Libre,ml-review-3048507739@import.lupo.local,5,Excelente,Excelente. Hermosa.,approved,True,2026-08-07T20:10:35Z,[]
2949102222,MLA674470106,medium,302759111,Bombacha Lupo Algodón Curva Sin Costuras 40378 Mujer,https://multilupo.com.ar/productos/bombacha-curva-sin-costuras-40378-cdz27/,Cliente Mercado Libre,ml-review-2949102222@import.lupo.local,5,Excelente,Excelente. Muy buen producto. Lo recomiendo.,approved,True,2026-06-05T04:41:40Z,[]
3059982331,MLA1466988832,medium,240654348,Corpiño Lupo Push-up Estampado con Aro 41276 Mujer,https://multilupo.com.ar/productos/corpino-push-up-estampado-con-aro-modelo-412761/,Cliente Mercado Libre,ml-review-3059982331@import.lupo.local,5,Excelente,Excelente. Excelente. Muy buena calidad.,approved,True,2026-08-13T17:30:42Z,[]
2965332998,MLA1466988832,medium,240654348,Corpiño Lupo Push-up Estampado con Aro 41276 Mujer,https://multilupo.com.ar/productos/corpino-push-up-estampado-con-aro-modelo-412761/,Cliente Mercado Libre,ml-review-2965332998@import.lupo.local,5,Excelente,Excelente. Es muy buen producto lo uso hace mucjo.,approved,True,2026-06-14T14:15:32Z,[]
2913069826,MLA1466988832,medium,240654348,Corpiño Lupo Push-up Estampado con Aro 41276 Mujer,https://multilupo.com.ar/productos/corpino-push-up-estampado-con-aro-modelo-412761/,Cliente Mercado Libre,ml-review-2913069826@import.lupo.local,5,Excelente,Excelente. Ajuste: muy bien. Diseño: adecuado. Cómodo y suave.,approved,True,2026-05-17T22:59:15Z,[]
2623806771,MLA1466988832,medium,240654348,Corpiño Lupo Push-up Estampado con Aro 41276 Mujer,https://multilupo.com.ar/productos/corpino-push-up-estampado-con-aro-modelo-412761/,Cliente Mercado Libre,ml-review-2623806771@import.lupo.local,5,Excelente,Excelente. Perfecto!!.,approved,True,2025-12-22T16:25:43Z,[]
2495135024,MLA1466988832,medium,240654348,Corpiño Lupo Push-up Estampado con Aro 41276 Mujer,https://multilupo.com.ar/productos/corpino-push-up-estampado-con-aro-modelo-412761/,Cliente Mercado Libre,ml-review-2495135024@import.lupo.local,5,Excelente,Excelente. Muy buen calce.,approved,True,2025-11-09T12:21:56Z,[]
3024078335,MLA1604824639,high,198575941,Medias Lupo Sin Puño Algodón Pack x3,https://multilupo.com.ar/productos/media-lupo-puno-sin-elastico-algodon-pack-con-3-unidades-art-1275/,Cliente Mercado Libre,ml-review-3024078335@import.lupo.local,5,Excelente,"Excelente. Textura: muy suaves. Durabilidad: con el. Tiempo lo. Sabre. Volveria a comprar. Alto ideal,para que no se te vayan escapando x el. Talon.",approved,True,2026-07-24T19:07:29Z,[]
3012507364,MLA1604824639,high,198575941,Medias Lupo Sin Puño Algodón Pack x3,https://multilupo.com.ar/productos/media-lupo-puno-sin-elastico-algodon-pack-con-3-unidades-art-1275/,Cliente Mercado Libre,ml-review-3012507364@import.lupo.local,4,Muy bueno,"Muy bueno. Medias correctas, efectivamente no tienen puño, era lo que buscaba. El material es algo fino para invierno, pero para el calor ok.",approved,True,2026-07-12T17:05:39Z,[]
2947671154,MLA1604824639,high,198575941,Medias Lupo Sin Puño Algodón Pack x3,https://multilupo.com.ar/productos/media-lupo-puno-sin-elastico-algodon-pack-con-3-unidades-art-1275/,Cliente Mercado Libre,ml-review-2947671154@import.lupo.local,5,Excelente,Excelente. Tal como esperaba. Buena calidad. Recien comienzo a usarlas.,approved,True,2026-06-04T15:35:42Z,[]
2917898094,MLA1604824639,high,198575941,Medias Lupo Sin Puño Algodón Pack x3,https://multilupo.com.ar/productos/media-lupo-puno-sin-elastico-algodon-pack-con-3-unidades-art-1275/,Cliente Mercado Libre,ml-review-2917898094@import.lupo.local,5,Excelente,Excelente. Excelente.,approved,True,2026-05-20T12:08:13Z,[]
2744366048,MLA1604824639,high,198575941,Medias Lupo Sin Puño Algodón Pack x3,https://multilupo.com.ar/productos/media-lupo-puno-sin-elastico-algodon-pack-con-3-unidades-art-1275/,Cliente Mercado Libre,ml-review-2744366048@import.lupo.local,5,Excelente,Excelente. Es lo que estaba buscando! excelente calidad! lo súper recomiendo! saludos!.,approved,True,2026-02-14T16:41:42Z,[]
2844092599,MLA783131749,high,353027248,Medias Lupo Algodón Deportivas Pack x3 Hombre,https://multilupo.com.ar/productos/medias-deportivas-lupo-hombre-pack-3-vn6c8/,Cliente Mercado Libre,ml-review-2844092599@import.lupo.local,5,Excelente,Excelente. Excelente calidad y textura muy buenas.,approved,True,2026-04-16T15:06:58Z,[]
2742053463,MLA783131749,high,353027248,Medias Lupo Algodón Deportivas Pack x3 Hombre,https://multilupo.com.ar/productos/medias-deportivas-lupo-hombre-pack-3-vn6c8/,Cliente Mercado Libre,ml-review-2742053463@import.lupo.local,5,Excelente,Excelente. Muy buena calidad del producto.,approved,True,2026-02-18T12:59:16Z,[]
924276578,MLA783131749,high,353027248,Medias Lupo Algodón Deportivas Pack x3 Hombre,https://multilupo.com.ar/productos/medias-deportivas-lupo-hombre-pack-3-vn6c8/,Cliente Mercado Libre,ml-review-924276578@import.lupo.local,5,Excelente,Excelente. Muy cómodas y buena calidad. No son tan bajas como la foto. Aconsejo comprar un talle más grande al del calzado.,approved,True,2024-01-09T20:48:49Z,[]
696939234,MLA783131749,high,353027248,Medias Lupo Algodón Deportivas Pack x3 Hombre,https://multilupo.com.ar/productos/medias-deportivas-lupo-hombre-pack-3-vn6c8/,Cliente Mercado Libre,ml-review-696939234@import.lupo.local,4,Muy bueno,Muy bueno. Son muy lindas !!.,approved,True,2023-10-01T15:55:09Z,[]
90278083,MLA783131749,high,353027248,Medias Lupo Algodón Deportivas Pack x3 Hombre,https://multilupo.com.ar/productos/medias-deportivas-lupo-hombre-pack-3-vn6c8/,Cliente Mercado Libre,ml-review-90278083@import.lupo.local,5,Perfecto el talle,"Perfecto el talle. Suaves, no encogen con los lavados.",approved,True,2020-12-26T17:41:12Z,[]
3052512138,MLA1467177512,high,198443752,Bombacha Lupo Algodón Básica Plus Sin Costura,https://multilupo.com.ar/productos/bombacha-basica-lupo-mod-40306-talles-xg-xxg-sin-costura/,Cliente Mercado Libre,ml-review-3052512138@import.lupo.local,5,Excelente,Excelente. Muy buena calidad. Muy comodas.,approved,True,2026-08-04T14:49:21Z,[]
938572163,MLA1467177512,high,198443752,Bombacha Lupo Algodón Básica Plus Sin Costura,https://multilupo.com.ar/productos/bombacha-basica-lupo-mod-40306-talles-xg-xxg-sin-costura/,Cliente Mercado Libre,ml-review-938572163@import.lupo.local,5,Excelente,Excelente. Muyy bueno voy a volver a comprar.,approved,True,2024-01-16T13:52:57Z,[]
2081784614,MLA646607745,high,198445687,Bombacha Lupo Microfibra Slim Alta Sin Costuras 5693 Mujer,https://multilupo.com.ar/productos/bombacha-slim-alta-sin-costuras-lupo-art-5693/,Cliente Mercado Libre,ml-review-2081784614@import.lupo.local,5,Excelente,"Excelente. Excelente faja, no hay otra igual como las de la marca lupo,es fresca ajusta bien, el tejido no produce alergia, comprime sin asfixiar, recomendable!!.",approved,True,2025-05-30T20:44:03Z,[]
1456374951,MLA646607745,high,198445687,Bombacha Lupo Microfibra Slim Alta Sin Costuras 5693 Mujer,https://multilupo.com.ar/productos/bombacha-slim-alta-sin-costuras-lupo-art-5693/,Cliente Mercado Libre,ml-review-1456374951@import.lupo.local,5,Excelente,Excelente. Bueno.,approved,True,2024-09-05T15:38:21Z,[]
350667895,MLA646607745,high,198445687,Bombacha Lupo Microfibra Slim Alta Sin Costuras 5693 Mujer,https://multilupo.com.ar/productos/bombacha-slim-alta-sin-costuras-lupo-art-5693/,Cliente Mercado Libre,ml-review-350667895@import.lupo.local,5,Excelente,Excelente. Excelente 😊muy buena calidad.,approved,True,2023-04-06T17:16:03Z,[]
2851122223,MLA767999343,high,302063225,Vedetina Lupo Ángel Sin Costura Mujer,https://multilupo.com.ar/productos/vedetina-angel-sin-costura-40460/,Cliente Mercado Libre,ml-review-2851122223@import.lupo.local,4,Muy bueno,Muy bueno. Muy cómodas.,approved,True,2026-04-20T17:05:41Z,[]
2608607367,MLA767999343,high,302063225,Vedetina Lupo Ángel Sin Costura Mujer,https://multilupo.com.ar/productos/vedetina-angel-sin-costura-40460/,Cliente Mercado Libre,ml-review-2608607367@import.lupo.local,5,Excelente,"Excelente. Muy buena calidad, compré talle g y me quedaron muy bien, lo más lindo es que no se bajan, y tampoco se meten en las partes íntimas 😅.",approved,True,2025-12-17T02:05:15Z,[]
90277904,MLA767999343,high,302063225,Vedetina Lupo Ángel Sin Costura Mujer,https://multilupo.com.ar/productos/vedetina-angel-sin-costura-40460/,Cliente Mercado Libre,ml-review-90277904@import.lupo.local,5,Calidad impecable,"Calidad impecable. Excelente calidad, buen material, durables.",approved,True,2020-12-26T17:39:29Z,[]
79102469,MLA767999343,high,302063225,Vedetina Lupo Ángel Sin Costura Mujer,https://multilupo.com.ar/productos/vedetina-angel-sin-costura-40460/,Cliente Mercado Libre,ml-review-79102469@import.lupo.local,5,Excelente,Excelente. Comodisimas me encantaron.,approved,True,2020-09-19T06:15:36Z,[]
70849535,MLA767999343,high,302063225,Vedetina Lupo Ángel Sin Costura Mujer,https://multilupo.com.ar/productos/vedetina-angel-sin-costura-40460/,Cliente Mercado Libre,ml-review-70849535@import.lupo.local,5,Excelente!!!!!!!,"Excelente!!!!!!!. Es de excelente calidad, conozco hace años la marca y productos!.",approved,True,2020-07-20T14:39:57Z,[]
369405869,MLA3378507704,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-369405869@import.lupo.local,5,Excelente,Excelente. Muy pero muy cómodo lo mejor que ge tenido ni cuenta te das que tenes puesto un body. Exelente.,approved,True,2023-05-03T23:43:10Z,[]
1595304765,MLA3378507704,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-1595304765@import.lupo.local,5,Excelente,"Excelente. Es excelente, lo uso diariamente porque me hice una abdominoplastia y no me molesta en ningún lugar. Ajusta pero no molesta. Creo que lo seguiré usando todo el año!.",approved,True,2024-11-05T20:03:00Z,[]
1527468488,MLA3378507704,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-1527468488@import.lupo.local,5,Excelente,"Excelente. Excelente! tiene un calce perfecto, ajusta y modela. Tiene abertura abajo para ir al baño. Siempre compro las bombachas lobo y soy talle g, por lo tanto repetí el talle y fue exacto. Mido 1,60 y peso 70. Fue una gran elección, ya que es de muy buena calidad y ajuste. Súper recomendable.",approved,True,2024-10-05T06:32:53Z,[]
121544317,MLA3378507704,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-121544317@import.lupo.local,5,Super recomendable,"Super recomendable. Más que satisfecha con la compra, excelente calidad y super cómodo! muy buenos breteles en mi caso lo compre para usar con un vestido de bteteles cruzados adelante y eso era muy importante. Los ganchitos de abajo no molestan para nada!! feliz! dude un poco en comprarlo por el precio pero no me arrepiento. Dije un poquito grande porque es un toque largo( nada que afecte) estoy tan acostumbrada a que te dicen talle xxxxxl !!y cuando los ves decis con criterio ponen los talles? que me sorprendió para bien cuando me lo probé. Estuve a punto de buscar un talle más por temor, menos mal que no lo hice.",approved,True,2021-10-04T11:30:02Z,[]
118568589,MLA3378507704,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-118568589@import.lupo.local,5,Excelente,Excelente. Excelente calidad. Perfecto el talle. Comprime el abdomen y es bien alto. Agarra bien para las que tenemos mucho busto.,approved,True,2021-09-05T08:20:39Z,[]
369405869,MLA3378508534,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-369405869@import.lupo.local,5,Excelente,Excelente. Muy pero muy cómodo lo mejor que ge tenido ni cuenta te das que tenes puesto un body. Exelente.,approved,True,2023-05-03T23:43:10Z,[]
1595304765,MLA3378508534,high,198580463,Body Lupo Slim Modelador Loba By Lupo,https://multilupo.com.ar/productos/body-slim-modelador-loba-by-lupo-47150-001/,Cliente Mercado Libre,ml-review-1595304765@import.lupo.local,5,Excelente,"Excelente. Es excelente, lo uso diariamente porque me hice una abdominoplastia y no me molesta en ningún lugar. Ajusta pero no molesta. Creo que lo seguiré usando todo el año!.",approved,True,2024-11-05T20:03:00Z,[]
